营业流水号,结算流水号,客位名称,牌号,备注,桌号,就餐人数,应收金额,优惠金额,实收金额,操作pos,操作员,结算时间,开票标志,打印次数,hour
YY000101-251203-0071,JS000101-251203-0071,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-03 17:17:16,否,1,17
YY000101-251203-0070,JS000101-251203-0070,外卖区域.WM客位204262,,,,1,68.6,0.0,68.6,收银pos,001-收银,2025-12-03 17:08:46,否,1,17
YY000101-251203-0069,JS000101-251203-0069,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-12-03 16:24:29,否,1,16
YY000101-251203-0068,JS000101-251203-0068,外卖区域.WM客位204262,,,,1,38.6,0.0,38.6,收银pos,001-收银,2025-12-03 15:43:13,否,1,15
YY000101-251203-0067,JS000101-251203-0067,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-12-03 15:38:01,否,1,15
YY000101-251203-0066,JS000101-251203-0066,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-03 15:30:18,否,1,15
YY000101-251203-0065,JS000101-251203-0065,外卖区域.WM客位204262,,,,1,72.8,0.0,72.8,收银pos,001-收银,2025-12-03 15:25:41,否,1,15
YY000101-251203-0064,JS000101-251203-0064,外卖区域.WM客位204262,,,,1,43.0,0.0,43.0,收银pos,001-收银,2025-12-03 15:22:57,否,1,15
YY000101-251203-0063,JS000101-251203-0063,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-03 15:03:56,否,1,15
YY000101-251203-0062,JS000101-251203-0062,外卖区域.WM客位204262,,,,1,46.7,0.0,46.7,收银pos,001-收银,2025-12-03 14:48:07,否,1,14
YY000101-251203-0061,JS000101-251203-0061,外卖区域.WM客位204262,,,,1,47.8,0.0,47.8,收银pos,001-收银,2025-12-03 14:43:01,否,1,14
YY000101-251203-0059,JS000101-251203-0060,大厅.A04,,,,2,23.0,2.76,20.24,收银pos,001-收银,2025-12-03 14:26:33,否,0,14
YY000101-251203-0058,JS000101-251203-0058,大厅.A06,,,,2,23.8,0.0,23.8,收银pos,001-收银,2025-12-03 14:21:10,否,0,14
YY000101-251203-0060,JS000101-251203-0059,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-03 14:03:10,否,1,14
YY000101-251203-0057,JS000101-251203-0057,外卖区域.WM客位204262,,,,1,36.6,0.0,36.6,收银pos,001-收银,2025-12-03 13:56:58,否,1,13
YY000101-251203-0052,JS000101-251203-0056,大厅.A07,,,,3,108.0,0.0,108.0,收银pos,001-收银,2025-12-03 13:43:42,否,0,13
YY000101-251203-0035,JS000101-251203-0055,大厅.A04,,,,3,259.0,0.0,259.0,收银pos,001-收银,2025-12-03 13:31:41,否,0,13
YY000101-251203-0046,JS000101-251203-0054,大厅.A06,,,,2,56.0,0.0,56.0,收银pos,001-收银,2025-12-03 13:28:52,否,0,13
YY000101-251203-0056,JS000101-251203-0053,外卖区域.WM客位204262,,,,1,37.7,0.0,37.7,收银pos,001-收银,2025-12-03 13:26:25,否,1,13
YY000101-251203-0055,JS000101-251203-0052,大厅.A11,,,,2,56.0,0.0,56.0,收银pos,001-收银,2025-12-03 13:18:15,否,0,13
YY000101-251203-0054,JS000101-251203-0051,外卖区域.WM客位204262,,,,1,43.7,0.0,43.7,收银pos,001-收银,2025-12-03 13:16:11,否,1,13
YY000101-251203-0053,JS000101-251203-0050,外卖区域.WM客位204262,,,,1,71.7,0.0,71.7,收银pos,001-收银,2025-12-03 13:13:21,否,1,13
YY000101-251203-0050,JS000101-251203-0048,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-03 13:03:24,否,1,13
YY000101-251203-0049,JS000101-251203-0047,外卖区域.WM客位204262,,,,1,42.4,0.0,42.4,收银pos,001-收银,2025-12-03 13:02:36,否,1,13
YY000101-251203-0048,JS000101-251203-0046,外卖区域.WM客位204262,,,,1,32.7,0.0,32.7,收银pos,001-收银,2025-12-03 12:56:29,否,1,12
YY000101-251203-0045,JS000101-251203-0044,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-03 12:45:02,否,1,12
YY000101-251203-0044,JS000101-251203-0043,大厅.A02,,,,1,26.0,0.0,26.0,收银pos,001-收银,2025-12-03 12:43:06,否,0,12
YY000101-251203-0043,JS000101-251203-0042,外卖区域.WM客位204262,,,,1,43.7,0.0,43.7,收银pos,001-收银,2025-12-03 12:39:05,否,1,12
YY000101-251203-0031,JS000101-251203-0041,大厅.A07,,,,2,80.0,0.0,80.0,收银pos,001-收银,2025-12-03 12:36:59,否,0,12
YY000101-251203-0042,JS000101-251203-0040,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-12-03 12:30:12,否,1,12
YY000101-251203-0041,JS000101-251203-0039,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-03 12:25:32,否,1,12
YY000101-251203-0040,JS000101-251203-0038,外卖区域.WM客位204262,,,,1,38.8,0.0,38.8,收银pos,001-收银,2025-12-03 12:24:24,否,1,12
YY000101-251203-0039,JS000101-251203-0037,外卖区域.WM客位204262,,,,1,38.2,0.0,38.2,收银pos,001-收银,2025-12-03 12:24:07,否,1,12
YY000101-251203-0038,JS000101-251203-0036,外卖区域.WM客位204262,,,,1,44.7,0.0,44.7,收银pos,001-收银,2025-12-03 12:22:23,否,1,12
YY000101-251203-0037,JS000101-251203-0035,外卖区域.WM客位204262,,,,1,42.7,0.0,42.7,收银pos,001-收银,2025-12-03 12:21:10,否,1,12
YY000101-251203-0036,JS000101-251203-0034,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-12-03 12:18:56,否,1,12
YY000101-251203-0034,JS000101-251203-0033,外卖区域.WM客位204262,,,,1,52.5,0.0,52.5,收银pos,001-收银,2025-12-03 12:12:59,否,1,12
YY000101-251203-0033,JS000101-251203-0032,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-12-03 12:08:04,否,1,12
YY000101-251203-0032,JS000101-251203-0031,外卖区域.WM客位204262,,,,1,47.8,0.0,47.8,收银pos,001-收银,2025-12-03 12:06:51,否,1,12
YY000101-251203-0030,JS000101-251203-0030,外卖区域.WM客位204262,,,,1,47.7,0.0,47.7,收银pos,001-收银,2025-12-03 12:04:11,否,1,12
YY000101-251203-0029,JS000101-251203-0029,外卖区域.WM客位204262,,,,1,44.8,0.0,44.8,收银pos,001-收银,2025-12-03 12:01:01,否,1,12
YY000101-251203-0021,JS000101-251203-0028,大厅.A04,,,,1,29.0,0.0,29.0,收银pos,001-收银,2025-12-03 12:00:14,否,0,12
YY000101-251203-0028,JS000101-251203-0027,大厅.A11,,,,1,25.0,0.0,25.0,收银pos,001-收银,2025-12-03 11:58:14,否,0,11
YY000101-251203-0027,JS000101-251203-0026,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-12-03 11:55:34,否,1,11
YY000101-251203-0026,JS000101-251203-0025,外卖区域.WM客位204262,,,,1,33.6,0.0,33.6,收银pos,001-收银,2025-12-03 11:46:41,否,1,11
YY000101-251203-0025,JS000101-251203-0024,外卖区域.WM客位204262,,,,1,50.6,0.0,50.6,收银pos,001-收银,2025-12-03 11:44:17,否,1,11
YY000101-251203-0016,JS000101-251203-0023,大厅.A09,,,,3,118.0,0.0,118.0,收银pos,001-收银,2025-12-03 11:43:09,否,0,11
YY000101-251203-0024,JS000101-251203-0022,外卖区域.WM客位204262,,,,1,41.7,0.0,41.7,收银pos,001-收银,2025-12-03 11:41:03,否,1,11
YY000101-251203-0023,JS000101-251203-0021,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-12-03 11:37:43,否,1,11
YY000101-251203-0022,JS000101-251203-0020,外卖区域.WM客位204262,,,,1,33.8,0.0,33.8,收银pos,001-收银,2025-12-03 11:36:29,否,1,11
YY000101-251203-0020,JS000101-251203-0019,外卖区域.WM客位204262,,,,1,31.8,0.0,31.8,收银pos,001-收银,2025-12-03 11:29:42,否,1,11
YY000101-251203-0019,JS000101-251203-0018,外卖区域.WM客位204262,,,,1,38.6,0.0,38.6,收银pos,001-收银,2025-12-03 11:23:46,否,1,11
YY000101-251203-0018,JS000101-251203-0017,外卖区域.WM客位204262,,,,1,46.8,0.0,46.8,收银pos,001-收银,2025-12-03 11:21:12,否,1,11
YY000101-251203-0017,JS000101-251203-0016,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-03 11:20:29,否,1,11
YY000101-251203-0015,JS000101-251203-0015,外卖区域.WM客位204262,,,,1,50.8,0.0,50.8,收银pos,001-收银,2025-12-03 11:12:22,否,1,11
YY000101-251203-0013,JS000101-251203-0013,外卖区域.WM客位204262,,,,1,43.8,0.0,43.8,收银pos,001-收银,2025-12-03 11:12:14,否,1,11
YY000101-251203-0012,JS000101-251203-0012,外卖区域.WM客位204262,,,,1,41.2,0.0,41.2,收银pos,001-收银,2025-12-03 11:08:08,否,1,11
YY000101-251203-0011,JS000101-251203-0011,外卖区域.WM客位204262,,,,1,55.8,0.0,55.8,收银pos,001-收银,2025-12-03 11:01:17,否,1,11
YY000101-251203-0010,JS000101-251203-0010,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-12-03 10:58:57,否,1,10
YY000101-251203-0009,JS000101-251203-0009,外卖区域.WM客位204262,,,,1,50.8,0.0,50.8,收银pos,001-收银,2025-12-03 10:56:59,否,1,10
YY000101-251203-0007,JS000101-251203-0007,外卖区域.WM客位204262,,,,1,124.6,0.0,124.6,收银pos,001-收银,2025-12-03 10:54:53,否,1,10
YY000101-251203-0005,JS000101-251203-0005,外卖区域.WM客位204262,,,,1,46.8,0.0,46.8,收银pos,001-收银,2025-12-03 10:52:26,否,1,10
YY000101-251203-0004,JS000101-251203-0004,外卖区域.WM客位204262,,,,1,38.7,0.0,38.7,收银pos,001-收银,2025-12-03 10:51:28,否,1,10
YY000101-251203-0003,JS000101-251203-0003,外卖区域.WM客位204262,,,,1,38.7,0.0,38.7,收银pos,001-收银,2025-12-03 10:37:17,否,1,10
YY000101-251203-0002,JS000101-251203-0002,外卖区域.WM客位204262,,,,1,38.7,0.0,38.7,收银pos,001-收银,2025-12-03 10:00:51,否,1,10
YY000101-251203-0001,JS000101-251203-0001,外卖区域.WM客位204262,,,,1,38.3,0.0,38.3,收银pos,001-收银,2025-12-03 09:36:29,否,1,9
YY000101-251202-0098,JS000101-251202-0098,大厅.A07,,,,1,508.0,161.6,346.4,收银pos,001-收银,2025-12-02 20:51:38,否,0,20
YY000101-251202-0093,JS000101-251202-0097,大厅.A04,,,,1,29.0,14.5,14.5,收银pos,001-收银,2025-12-02 20:47:51,否,0,20
YY000101-251202-0097,JS000101-251202-0096,大厅.A05,,,,2,52.0,0.0,52.0,收银pos,001-收银,2025-12-02 20:45:42,否,0,20
YY000101-251202-0091,JS000101-251202-0090,大厅.A08,,,,2,434.0,0.0,434.0,收银pos,001-收银,2025-12-02 20:36:37,否,0,20
YY000101-251202-0094,JS000101-251202-0095,大厅.A06,,,,2,85.0,0.0,85.0,收银pos,001-收银,2025-12-02 20:17:27,否,0,20
YY000101-251202-0099,JS000101-251202-0094,外卖区域.WM客位204262,,,,1,70.5,0.0,70.5,收银pos,001-收银,2025-12-02 20:16:48,否,1,20
YY000101-251202-0096,JS000101-251202-0093,外卖区域.WM客位204262,,,,1,57.8,0.0,57.8,收银pos,001-收银,2025-12-02 19:56:46,否,1,19
YY000101-251202-0095,JS000101-251202-0092,外卖区域.WM客位204262,,,,1,53.8,0.0,53.8,收银pos,001-收银,2025-12-02 19:49:48,否,1,19
YY000101-251202-0092,JS000101-251202-0091,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-12-02 19:37:07,否,1,19
YY000101-251202-0090,JS000101-251202-0089,外卖区域.WM客位204262,,,,1,49.6,0.0,49.6,收银pos,001-收银,2025-12-02 19:29:49,否,1,19
YY000101-251202-0088,JS000101-251202-0088,大厅.A02,,,,1,25.0,0.0,25.0,收银pos,001-收银,2025-12-02 19:24:33,否,0,19
YY000101-251202-0089,JS000101-251202-0087,外卖区域.WM客位204262,,,,1,36.7,0.0,36.7,收银pos,001-收银,2025-12-02 19:24:13,否,1,19
YY000101-251202-0087,JS000101-251202-0086,大厅.A01,,,,2,26.0,0.0,26.0,收银pos,001-收银,2025-12-02 19:15:30,否,0,19
YY000101-251202-0078,JS000101-251202-0085,大厅.A04,,,,3,490.0,129.2,360.8,收银pos,001-收银,2025-12-02 19:05:22,否,1,19
YY000101-251202-0079,JS000101-251202-0084,大厅.A03,,,,4,296.0,104.8,191.2,收银pos,001-收银,2025-12-02 19:01:58,否,0,19
YY000101-251202-0086,JS000101-251202-0083,外卖区域.WM客位204262,,,,1,68.6,0.0,68.6,收银pos,001-收银,2025-12-02 18:55:26,否,1,18
YY000101-251202-0076,JS000101-251202-0081,大厅.A06,,,,3,271.0,0.0,271.0,收银pos,001-收银,2025-12-02 18:45:55,否,0,18
YY000101-251202-0084,JS000101-251202-0080,外卖区域.WM客位204262,,,,1,36.8,0.0,36.8,收银pos,001-收银,2025-12-02 18:43:14,否,1,18
YY000101-251202-0083,JS000101-251202-0079,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-12-02 18:41:56,否,1,18
YY000101-251202-0082,JS000101-251202-0078,外卖区域.WM客位204262,,,,1,92.6,0.0,92.6,收银pos,001-收银,2025-12-02 18:32:07,否,1,18
YY000101-251202-0081,JS000101-251202-0077,外卖区域.WM客位204262,,,,1,32.8,0.0,32.8,收银pos,001-收银,2025-12-02 18:32:00,否,1,18
YY000101-251202-0080,JS000101-251202-0076,外卖区域.WM客位204262,,,,1,42.8,0.0,42.8,收银pos,001-收银,2025-12-02 18:22:20,否,1,18
YY000101-251202-0073,JS000101-251202-0075,大厅.A10,,,,2,26.0,13.0,13.0,收银pos,001-收银,2025-12-02 18:19:23,否,0,18
YY000101-251202-0077,JS000101-251202-0074,外卖区域.WM客位204262,,,,1,35.3,0.0,35.3,收银pos,001-收银,2025-12-02 18:06:22,否,1,18
YY000101-251202-0075,JS000101-251202-0073,外卖区域.WM客位204262,,,,1,43.8,0.0,43.8,收银pos,001-收银,2025-12-02 18:05:13,否,1,18
YY000101-251202-0074,JS000101-251202-0072,外卖区域.WM客位204262,,,,1,50.7,0.0,50.7,收银pos,001-收银,2025-12-02 17:59:57,否,1,17
YY000101-251202-0072,JS000101-251202-0071,外卖区域.WM客位204262,,,,1,43.8,0.0,43.8,收银pos,001-收银,2025-12-02 17:52:49,否,1,17
YY000101-251202-0071,JS000101-251202-0070,外卖区域.WM客位204262,,,,1,40.8,0.0,40.8,收银pos,001-收银,2025-12-02 17:51:05,否,1,17
YY000101-251202-0070,JS000101-251202-0069,外卖区域.WM客位204262,,,,1,31.8,0.0,31.8,收银pos,001-收银,2025-12-02 17:19:23,否,1,17
YY000101-251202-0069,JS000101-251202-0068,外卖区域.WM客位204262,,,,1,45.8,0.0,45.8,收银pos,001-收银,2025-12-02 17:05:02,否,1,17
YY000101-251202-0068,JS000101-251202-0067,外卖区域.WM客位204262,,,,1,52.8,0.0,52.8,收银pos,001-收银,2025-12-02 16:56:30,否,1,16
YY000101-251202-0067,JS000101-251202-0066,外卖区域.WM客位204262,,,,1,36.8,0.0,36.8,收银pos,001-收银,2025-12-02 16:42:59,否,1,16
YY000101-251202-0066,JS000101-251202-0065,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-12-02 16:30:49,否,1,16
YY000101-251202-0046,JS000101-251202-0064,大厅.A05,,,,2,64.0,0.0,64.0,收银pos,001-收银,2025-12-02 16:00:08,否,0,16
YY000101-251202-0065,JS000101-251202-0063,外卖区域.WM客位204262,,,,1,39.7,0.0,39.7,收银pos,001-收银,2025-12-02 15:45:20,否,1,15
YY000101-251202-0064,JS000101-251202-0062,外卖区域.WM客位204262,,,,1,46.8,0.0,46.8,收银pos,001-收银,2025-12-02 15:43:52,否,1,15
YY000101-251202-0062,JS000101-251202-0060,大厅.A01,,,,1,9.0,0.0,9.0,收银pos,001-收银,2025-12-02 15:26:22,否,0,15
YY000101-251202-0061,JS000101-251202-0059,外卖区域.WM客位204262,,,,1,39.7,0.0,39.7,收银pos,001-收银,2025-12-02 15:18:00,否,1,15
YY000101-251202-0060,JS000101-251202-0058,外卖区域.WM客位204262,,,,1,43.8,0.0,43.8,收银pos,001-收银,2025-12-02 14:36:19,否,1,14
YY000101-251202-0059,JS000101-251202-0057,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-12-02 14:26:40,否,1,14
YY000101-251202-0058,JS000101-251202-0056,外卖区域.WM客位204262,,,,1,43.7,0.0,43.7,收银pos,001-收银,2025-12-02 14:21:34,否,1,14
YY000101-251202-0057,JS000101-251202-0055,外卖区域.WM客位204262,,,,1,45.8,0.0,45.8,收银pos,001-收银,2025-12-02 14:20:16,否,1,14
YY000101-251202-0056,JS000101-251202-0054,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-02 14:19:28,否,1,14
YY000101-251202-0055,JS000101-251202-0053,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-12-02 14:11:01,否,1,14
YY000101-251202-0054,JS000101-251202-0052,大厅.A09,,,,1,28.0,0.0,28.0,收银pos,001-收银,2025-12-02 13:37:12,否,0,13
YY000101-251202-0053,JS000101-251202-0051,外卖区域.WM客位204262,,,,1,73.6,0.0,73.6,收银pos,001-收银,2025-12-02 13:23:41,否,1,13
YY000101-251202-0052,JS000101-251202-0050,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-02 13:19:21,否,1,13
YY000101-251202-0051,JS000101-251202-0049,外卖区域.WM客位204262,,,,1,52.8,0.0,52.8,收银pos,001-收银,2025-12-02 13:19:04,否,1,13
YY000101-251202-0050,JS000101-251202-0048,外卖区域.WM客位204262,,,,1,35.8,0.0,35.8,收银pos,001-收银,2025-12-02 13:18:11,否,1,13
YY000101-251202-0049,JS000101-251202-0047,外卖区域.WM客位204262,,,,1,27.8,0.0,27.8,收银pos,001-收银,2025-12-02 13:16:37,否,1,13
YY000101-251202-0048,JS000101-251202-0046,外卖区域.WM客位204262,,,,1,43.6,0.0,43.6,收银pos,001-收银,2025-12-02 13:13:48,否,1,13
YY000101-251202-0047,JS000101-251202-0045,大厅.A09,,,,3,86.0,0.0,86.0,收银pos,001-收银,2025-12-02 13:07:42,否,0,13
YY000101-251202-0045,JS000101-251202-0044,外卖区域.WM客位204262,,,,1,31.8,0.0,31.8,收银pos,001-收银,2025-12-02 13:02:04,否,1,13
YY000101-251202-0044,JS000101-251202-0043,外卖区域.WM客位204262,,,,1,55.7,0.0,55.7,收银pos,001-收银,2025-12-02 13:00:05,否,1,13
YY000101-251202-0042,JS000101-251202-0042,大厅.A06,,,,1,25.0,0.0,25.0,收银pos,001-收银,2025-12-02 12:58:54,否,0,12
YY000101-251202-0043,JS000101-251202-0041,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-02 12:58:52,否,1,12
YY000101-251202-0041,JS000101-251202-0040,外卖区域.WM客位204262,,,,1,27.8,0.0,27.8,收银pos,001-收银,2025-12-02 12:55:53,否,1,12
YY000101-251202-0040,JS000101-251202-0039,外卖区域.WM客位204262,,,,1,133.2,0.0,133.2,收银pos,001-收银,2025-12-02 12:49:16,否,1,12
YY000101-251202-0039,JS000101-251202-0038,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-12-02 12:39:07,否,1,12
YY000101-251202-0038,JS000101-251202-0037,外卖区域.WM客位204262,,,,1,35.7,0.0,35.7,收银pos,001-收银,2025-12-02 12:39:00,否,1,12
YY000101-251202-0037,JS000101-251202-0036,外卖区域.WM客位204262,,,,1,42.6,0.0,42.6,收银pos,001-收银,2025-12-02 12:38:47,否,1,12
YY000101-251202-0036,JS000101-251202-0035,外卖区域.WM客位204262,,,,1,125.4,0.0,125.4,收银pos,001-收银,2025-12-02 12:36:18,否,1,12
YY000101-251202-0035,JS000101-251202-0034,大厅.A11,,,,1,28.0,0.0,28.0,收银pos,001-收银,2025-12-02 12:30:25,否,0,12
YY000101-251202-0034,JS000101-251202-0033,外卖区域.WM客位204262,,,,1,43.8,0.0,43.8,收银pos,001-收银,2025-12-02 12:28:46,否,1,12
YY000101-251202-0033,JS000101-251202-0032,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-02 12:28:39,否,1,12
YY000101-251202-0031,JS000101-251202-0031,外卖区域.WM客位204262,,,,1,38.8,0.0,38.8,收银pos,001-收银,2025-12-02 12:07:14,否,1,12
YY000101-251202-0030,JS000101-251202-0030,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-02 11:59:11,否,1,11
YY000101-251202-0007,JS000101-251202-0028,大厅.A08,,,,5,505.0,213.0,292.0,收银pos,001-收银,2025-12-02 11:52:13,否,1,11
YY000101-251202-0029,JS000101-251202-0029,外卖区域.WM客位204262,,,,1,37.8,0.0,37.8,收银pos,001-收银,2025-12-02 11:52:09,否,1,11
YY000101-251202-0028,JS000101-251202-0027,外卖区域.WM客位204262,,,,1,59.6,0.0,59.6,收银pos,001-收银,2025-12-02 11:48:24,否,1,11
YY000101-251202-0027,JS000101-251202-0026,外卖区域.WM客位204262,,,,1,38.8,0.0,38.8,收银pos,001-收银,2025-12-02 11:46:35,否,1,11
YY000101-251202-0026,JS000101-251202-0025,外卖区域.WM客位204262,,,,1,37.7,0.0,37.7,收银pos,001-收银,2025-12-02 11:44:57,否,1,11
YY000101-251202-0025,JS000101-251202-0024,外卖区域.WM客位204262,,,,1,49.8,0.0,49.8,收银pos,001-收银,2025-12-02 11:43:49,否,1,11
YY000101-251202-0024,JS000101-251202-0023,外卖区域.WM客位204262,,,,1,74.6,0.0,74.6,收银pos,001-收银,2025-12-02 11:43:01,否,1,11
YY000101-251202-0023,JS000101-251202-0022,外卖区域.WM客位204262,,,,1,42.8,0.0,42.8,收银pos,001-收银,2025-12-02 11:36:44,否,1,11
YY000101-251202-0022,JS000101-251202-0021,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-02 11:35:00,否,1,11
YY000101-251202-0021,JS000101-251202-0020,外卖区域.WM客位204262,,,,1,49.6,0.0,49.6,收银pos,001-收银,2025-12-02 11:32:57,否,1,11
YY000101-251202-0020,JS000101-251202-0019,外卖区域.WM客位204262,,,,1,59.48,0.0,59.48,收银pos,001-收银,2025-12-02 11:29:17,否,1,11
YY000101-251202-0017,JS000101-251202-0016,外卖区域.WM客位204262,,,,1,49.7,0.0,49.7,收银pos,001-收银,2025-12-02 11:22:25,否,1,11
YY000101-251202-0016,JS000101-251202-0015,外卖区域.WM客位204262,,,,1,35.6,0.0,35.6,收银pos,001-收银,2025-12-02 11:20:07,否,1,11
YY000101-251202-0015,JS000101-251202-0014,外卖区域.WM客位204262,,,,1,38.64,0.0,38.64,收银pos,001-收银,2025-12-02 11:19:43,否,1,11
YY000101-251202-0014,JS000101-251202-0013,外卖区域.WM客位204262,,,,1,38.7,0.0,38.7,收银pos,001-收银,2025-12-02 11:18:50,否,1,11
YY000101-251202-0013,JS000101-251202-0012,外卖区域.WM客位204262,,,,1,48.3,0.0,48.3,收银pos,001-收银,2025-12-02 11:16:56,否,1,11
YY000101-251202-0012,JS000101-251202-0011,外卖区域.WM客位204262,,,,1,42.7,0.0,42.7,收银pos,001-收银,2025-12-02 11:16:33,否,1,11
YY000101-251202-0011,JS000101-251202-0010,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-02 11:14:02,否,1,11
YY000101-251202-0010,JS000101-251202-0009,外卖区域.WM客位204262,,,,1,34.7,0.0,34.7,收银pos,001-收银,2025-12-02 11:11:38,否,1,11
YY000101-251202-0009,JS000101-251202-0008,外卖区域.WM客位204262,,,,1,39.7,0.0,39.7,收银pos,001-收银,2025-12-02 11:07:42,否,1,11
YY000101-251202-0008,JS000101-251202-0007,外卖区域.WM客位204262,,,,1,68.8,0.0,68.8,收银pos,001-收银,2025-12-02 11:07:24,否,1,11
YY000101-251202-0006,JS000101-251202-0006,外卖区域.WM客位204262,,,,1,41.8,0.0,41.8,收银pos,001-收银,2025-12-02 11:02:33,否,1,11
YY000101-251202-0005,JS000101-251202-0005,外卖区域.WM客位204262,,,,1,42.6,0.0,42.6,收银pos,001-收银,2025-12-02 10:53:10,否,1,10
YY000101-251202-0004,JS000101-251202-0004,外卖区域.WM客位204262,,,,1,34.8,0.0,34.8,收银pos,001-收银,2025-12-02 10:46:28,否,1,10
YY000101-251202-0003,JS000101-251202-0003,外卖区域.WM客位204262,,,,1,69.9,0.0,69.9,收银pos,001-收银,2025-12-02 10:33:28,否,1,10
